C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_31_299.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_31_299.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_31_299.jpg,0,0.7140036,0,1.232681
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_31_415.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_31_415.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_31_415.jpg,0,1,0,2.474896
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_31_524.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_31_524.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_31_524.jpg,0,1,0,3.628242
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_31_649.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_31_649.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_31_649.jpg,0,1,0,5.031549
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_31_765.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_31_765.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_31_765.jpg,0,1,0,6.417098
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_31_885.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_31_885.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_31_885.jpg,0,1,0,7.786541
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_32_003.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_32_003.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_32_003.jpg,-0.15,1,0,9.134573
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_32_122.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_32_122.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_32_122.jpg,-0.45,1,0,10.41442
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_32_244.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_32_244.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_32_244.jpg,0,1,0,11.54641
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_32_364.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_32_364.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_32_364.jpg,0,1,0,13.02091
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_32_484.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_32_484.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_32_484.jpg,0,1,0,14.34551
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_32_596.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_32_596.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_32_596.jpg,0,1,0,15.63004
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_32_717.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_32_717.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_32_717.jpg,-0.15,1,0,16.91781
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_32_837.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_32_837.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_32_837.jpg,-0.45,1,0,18.06402
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_32_954.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_32_954.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_32_954.jpg,-0.7500002,1,0,19.0641
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_33_085.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_33_085.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_33_085.jpg,0,1,0,19.98596
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_33_184.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_33_184.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_33_184.jpg,0,0.7041172,0,20.72674
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_33_300.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_33_300.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_33_300.jpg,-0.15,0.3517188,0,21.17137
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_33_417.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_33_417.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_33_417.jpg,-0.45,0.003648043,0,21.03834
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_33_544.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_33_544.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_33_544.jpg,0,0,0,20.68773
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_33_667.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_33_667.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_33_667.jpg,0,0,0,20.44446
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_33_785.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_33_785.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_33_785.jpg,-0.15,0,0,20.20095
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_33_897.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_33_897.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_33_897.jpg,-0.45,0,0,19.85301
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_34_018.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_34_018.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_34_018.jpg,0,0,0,19.5127
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_34_138.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_34_138.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_34_138.jpg,0,0,0,19.281
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_34_257.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_34_257.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_34_257.jpg,-0.15,0,0,19.0549
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_34_375.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_34_375.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_34_375.jpg,-0.45,0,0,18.72877
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_34_493.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_34_493.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_34_493.jpg,0,0,0,18.40009
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_34_613.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_34_613.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_34_613.jpg,0,0,0,17.71263
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_34_724.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_34_724.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_34_724.jpg,0,0,0,17.47879
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_34_842.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_34_842.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_34_842.jpg,-0.3,0,0,17.24266
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_34_946.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_34_946.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_34_946.jpg,0,0,0,17.49642
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_35_060.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_35_060.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_35_060.jpg,0,0,0,17.28944
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_35_177.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_35_177.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_35_177.jpg,-0.15,0,0,17.07342
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_35_285.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_35_285.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_35_285.jpg,-0.4,0,0,16.32457
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_35_401.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_35_401.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_35_401.jpg,0,0,0,16.01771
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_35_517.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_35_517.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_35_517.jpg,0,0,0,16.3761
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_35_632.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_35_632.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_35_632.jpg,-0.15,0,0,16.17661
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_35_706.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_35_706.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_35_706.jpg,-0.35,0,0,15.99893
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_35_790.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_35_790.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_35_790.jpg,0,0,0,15.82269
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_35_864.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_35_864.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_35_864.jpg,0,0,0,15.69269
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_35_980.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_35_980.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_35_980.jpg,0,0,0,15.51561
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_36_087.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_36_087.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_36_087.jpg,0,0.3244221,0,15.09953
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_36_202.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_36_202.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_36_202.jpg,0,0.6673236,0,15.80996
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_36_309.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_36_309.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_36_309.jpg,0,1,0,17.00337
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_36_428.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_36_428.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_36_428.jpg,0,1,0,18.23109
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_36_542.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_36_542.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_36_542.jpg,0,1,0,19.4426
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_36_657.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_36_657.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_36_657.jpg,0,1,0,20.63996
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_36_769.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_36_769.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_36_769.jpg,0,1,0,21.56767
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_36_885.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_36_885.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_36_885.jpg,0,1,0,22.77429
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_36_999.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_36_999.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_36_999.jpg,0,1,0,23.9573
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_37_104.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_37_104.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_37_104.jpg,-0.25,1,0,24.89639
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_37_226.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_37_226.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_37_226.jpg,-0.5500001,1,0,25.86119
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_37_343.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_37_343.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_37_343.jpg,0,1,0,26.95902
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_37_459.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_37_459.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_37_459.jpg,0,1,0,28.07904
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_37_569.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_37_569.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_37_569.jpg,0,1,0,29.00465
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_37_685.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_37_685.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_37_685.jpg,0,1,0,30.10339
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_37_798.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_37_798.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_37_798.jpg,0,1,0,30.19028
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_37_911.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_37_911.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_37_911.jpg,-0.1,1,0,30.18777
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_38_024.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_38_024.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_38_024.jpg,-0.4,1,0,30.15751
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_38_138.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_38_138.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_38_138.jpg,-0.7,1,0,30.12105
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_38_249.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_38_249.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_38_249.jpg,-0.9500002,1,0,30.0972
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_38_368.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_38_368.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_38_368.jpg,0,1,0,30.1824
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_38_486.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_38_486.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_38_486.jpg,0,1,0,30.18976
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_38_606.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_38_606.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_38_606.jpg,0,1,0,30.1919
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_38_732.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_38_732.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_38_732.jpg,0,1,0,30.18936
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_38_849.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_38_849.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_38_849.jpg,0,1,0,30.18911
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_38_969.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_38_969.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_38_969.jpg,0,1,0,30.18903
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_39_092.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_39_092.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_39_092.jpg,0,1,0,30.18996
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_39_224.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_39_224.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_39_224.jpg,0,1,0,30.18979
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_39_341.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_39_341.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_39_341.jpg,0,1,0,30.18979
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_39_464.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_39_464.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_39_464.jpg,0,1,0,30.18893
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_39_591.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_39_591.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_39_591.jpg,0,1,0,30.19165
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_39_714.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_39_714.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_39_714.jpg,0,1,0,30.19242
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_39_840.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_39_840.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_39_840.jpg,0,1,0,30.18958
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_39_965.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_39_965.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_39_965.jpg,0,1,0,30.19175
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_40_088.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_40_088.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_40_088.jpg,0,1,0,30.19032
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_40_209.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_40_209.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_40_209.jpg,0,1,0,30.19025
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_40_330.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_40_330.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_40_330.jpg,0,1,0,30.19032
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_40_447.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_40_447.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_40_447.jpg,0,1,0,30.19024
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_40_565.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_40_565.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_40_565.jpg,0,1,0,30.19025
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_40_681.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_40_681.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_40_681.jpg,0,1,0,30.1922
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_40_797.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_40_797.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_40_797.jpg,0,1,0,30.19085
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_40_917.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_40_917.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_40_917.jpg,0,1,0,30.19237
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_41_030.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_41_030.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_41_030.jpg,0,1,0,30.19082
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_41_148.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_41_148.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_41_148.jpg,0,1,0,30.18924
C:\Users\admin\Desktop\smiulator\IMG\center_2021_08_17_21_44_41_259.jpg,C:\Users\admin\Desktop\smiulator\IMG\left_2021_08_17_21_44_41_259.jpg,C:\Users\admin\Desktop\smiulator\IMG\right_2021_08_17_21_44_41_259.jpg,0,1,0,30.19073
